
28/02/23	Tue	14:00	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
28/02/23	Tue	14:30	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1
28/02/23	Tue	15:00	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1
28/02/23	Tue	15:30	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1
28/02/23	Tue	16:00	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	16:30	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	17:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	17:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	18:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	18:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	19:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	19:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	20:00	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	20:30	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	21:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	21:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	22:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	22:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	23:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	23:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	06:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	06:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	07:00	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1
01/03/23	Wed	07:30	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1
01/03/23	Wed	08:00	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1
01/03/23	Wed	08:30	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1
01/03/23	Wed	09:00	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1
01/03/23	Wed	09:30	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1
01/03/23	Wed	10:00	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1
01/03/23	Wed	10:30	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1
01/03/23	Wed	11:00	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	11:30	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	12:00	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1
01/03/23	Wed	12:30	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1
01/03/23	Wed	13:00	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1
01/03/23	Wed	13:30	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1
01/03/23	Wed	14:00	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1
01/03/23	Wed	14:30	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1
01/03/23	Wed	15:00	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1
01/03/23	Wed	15:30	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1
01/03/23	Wed	16:00	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1
